"filename", "language", "Dart", "YAML", "Markdown", "C++", "Swift", "XML", "HTML", "Properties", "JSON", "Log", "Groovy", "JavaScript", "Java", "comment", "blank", "total"
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__io_grpc_grpc_core_1_28_0.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__io_grpc_grpc_okhttp_1_28_0.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__io_grpc_grpc_protobuf_lite_1_28_0.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__io_grpc_grpc_stub_1_28_0.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__io_perfmark_perfmark_api_0_19_0.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__org_checkerframework_checker_compat_qual_2_5_5.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__org_codehaus_mojo_animal_sniffer_annotations_1_18.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__org_jetbrains_annotations_13_0.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__org_jetbrains_kotlin_kotlin_stdlib_1_3_72.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__org_jetbrains_kotlin_kotlin_stdlib_common_1_3_72.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\libraries\Gradle__org_jetbrains_kotlin_kotlin_stdlib_jdk7_1_3_72.xml", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\misc.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\modules.xml", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\modules\-23537658\android.cloud_firestore.iml", "XML", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\modules\1998360643\android.firebase_auth.iml", "XML", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\modules\769094907\android.firebase_core.iml", "XML", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\modules\android.iml", "XML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\modules\app\android.app.iml", "XML", 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\vcs.xml", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\surya\practice projects\flutter\notes_app\android\.idea\workspace.xml", "XML", 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204
"c:\Users\surya\practice projects\flutter\notes_app\android\app\.idea\gradle.xml", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\surya\practice projects\flutter\notes_app\android\app\.idea\misc.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\surya\practice projects\flutter\notes_app\android\app\.idea\modules.xml", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\surya\practice projects\flutter\notes_app\android\app\.idea\modules\app.iml", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\surya\practice projects\flutter\notes_app\android\app\.idea\vcs.xml", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\surya\practice projects\flutter\notes_app\android\app\.idea\workspace.xml", "XML", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75
"c:\Users\surya\practice projects\flutter\notes_app\android\app\build.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 3, 11, 63
"c:\Users\surya\practice projects\flutter\notes_app\android\app\google-services.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 39
"c:\Users\surya\practice projects\flutter\notes_app\android\app\local.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 1, 9
"c:\Users\surya\practice projects\flutter\notes_app\android\app\src\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8
"c:\Users\surya\practice projects\flutter\notes_app\android\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 11, 1, 42
"c:\Users\surya\practice projects\flutter\notes_app\android\app\src\main\res\drawable-v21\launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\app\src\main\res\drawable\launch_background.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"c:\Users\surya\practice projects\flutter\notes_app\android\app\src\main\res\values-night\styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"c:\Users\surya\practice projects\flutter\notes_app\android\app\src\main\res\values\styles.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"c:\Users\surya\practice projects\flutter\notes_app\android\app\src\profile\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8
"c:\Users\surya\practice projects\flutter\notes_app\android\build.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 5, 33
"c:\Users\surya\practice projects\flutter\notes_app\android\gradle.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\surya\practice projects\flutter\notes_app\android\gradle\wrapper\gradle-wrapper.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 1, 7
"c:\Users\surya\practice projects\flutter\notes_app\android\notes_app_android.iml", "XML", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"c:\Users\surya\practice projects\flutter\notes_app\android\settings.gradle", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 12
"c:\Users\surya\practice projects\flutter\notes_app\build\app\generated\res\google-services\debug\values\values.xml", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\surya\practice projects\flutter\notes_app\build\app\generated\source\buildConfig\debug\com\example\notes_app\BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 2, 13
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\annotation_processor_list\debug\annotationProcessors.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\compatible_screen_manifest\debug\output-metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\flutter\debug\flutter_assets\AssetManifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\flutter\debug\flutter_assets\FontManifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugAssets\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugJniLibFolders\merger.xml", "XML", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 1, 8
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-af\values-af.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-am\values-am.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ar\values-ar.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-as\values-as.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-az\values-az.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-b+sr+Latn\values-b+sr+Latn.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-be\values-be.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-bg\values-bg.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-bn\values-bn.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-bs\values-bs.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ca\values-ca.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-cs\values-cs.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-da\values-da.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-de\values-de.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-el\values-el.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-en-rAU\values-en-rAU.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-en-rCA\values-en-rCA.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-en-rGB\values-en-rGB.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-en-rIN\values-en-rIN.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-en-rXC\values-en-rXC.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-es-rUS\values-es-rUS.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-es\values-es.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-et\values-et.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-eu\values-eu.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-fa\values-fa.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-fi\values-fi.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-fr-rCA\values-fr-rCA.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-fr\values-fr.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-gl\values-gl.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-gu\values-gu.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-hi\values-hi.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-hr\values-hr.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-hu\values-hu.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-hy\values-hy.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-in\values-in.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-is\values-is.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-it\values-it.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-iw\values-iw.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ja\values-ja.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ka\values-ka.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-kk\values-kk.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-km\values-km.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-kn\values-kn.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ko\values-ko.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ky\values-ky.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-lo\values-lo.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-lt\values-lt.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-lv\values-lv.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-mk\values-mk.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ml\values-ml.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-mn\values-mn.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-mr\values-mr.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ms\values-ms.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-my\values-my.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-nb\values-nb.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ne\values-ne.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-night-v8\values-night-v8.xml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-nl\values-nl.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-or\values-or.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-pa\values-pa.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-pl\values-pl.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-pt-rBR\values-pt-rBR.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-pt-rPT\values-pt-rPT.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-pt\values-pt.xml", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ro\values-ro.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ru\values-ru.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-si\values-si.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-sk\values-sk.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-sl\values-sl.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-sq\values-sq.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-sr\values-sr.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-sv\values-sv.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-sw\values-sw.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-ta\values-ta.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\surya\practice projects\flutter\notes_app\build\app\intermediates\incremental\mergeDebugResources\merged.dir\values-te\values-te.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
